"","Env","Year","Field_Location","Experiment","Replicate","Block","Plot","Range","Pass","Hybrid","Hybrid_orig_name","Hybrid_Parent1","Hybrid_Parent2","Plot_Area_ha","Date_Planted","Date_Harvested","Stand_Count_plants","Pollen_DAP_days","Silk_DAP_days","Plant_Height_cm","Ear_Height_cm","Root_Lodging_plants","Stalk_Lodging_plants","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"130597","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,10,99,3,56,"W10004_0789/PHK76","W10004_0789/PHK76","W10004_0789","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",52,69,69,242,124,0,0,8.56025470275112,14.6,749.14180614144
"130598","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,10,100,3,55,"W10004_0271/PHK76","W10004_0271/PHK76","W10004_0271","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",67,68,68,269,130,0,1,10.8506469457735,13.7,741.41869473792
"130599","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,101,4,55,"W10004_0253/PHK76","W10004_0253/PHK76","W10004_0253","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,67,67,249,122,0,0,14.6568783959482,14.5,679.63380350976
"130600","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,102,4,56,"W10004_0427/PHK76","W10004_0427/PHK76","W10004_0427","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",66,67,66,266,140,0,5,11.3684802152976,14.9,742.70587997184
"130601","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,103,4,57,"PHW52/PHM49","PHW52/PHM49","PHW52","PHM49",0.000812902318640955,"2021-05-20","2021-11-10",36,76,74,242,114,0,0,8.00036709497476,16.5,683.49535921152
"130602","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,104,4,58,"W10004_0072/PHK76","W10004_0072/PHK76","W10004_0072","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",66,69,69,254,135,0,3,12.5610659269288,14.2,722.11091622912
"130603","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,105,4,59,"W10004_0756/PHK76","W10004_0756/PHK76","W10004_0756","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",72,68,68,248,132,0,3,12.0005506424621,16.1,693.79284108288
"130604","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,106,4,60,"W10004_0614/PHK76","W10004_0614/PHK76","W10004_0614","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",70,69,69,258,134,2,4,12.2811221230407,16,719.53654576128
"130605","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,107,4,61,"W10004_0751/PHK76","W10004_0751/PHK76","W10004_0751","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",67,68,68,250,135,0,2,8.77931386767707,15.8,706.66469342208
"130606","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,108,4,62,"W10004_0268/PHK76","W10004_0268/PHK76","W10004_0268","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,NA,69,259,146,0,2,10.2650245936935,15.1,689.93128538112
"130607","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,109,4,63,"W10004_0014/PHK76","W10004_0014/PHK76","W10004_0014","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,69,69,260,142,0,1,9.59215518165733,15.2,705.37750818816
"130608","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,11,110,4,64,"W10004_0063/PHK76","W10004_0063/PHK76","W10004_0063","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,68,68,252,133,0,8,8.25834221470131,15.1,692.50565584896
"130609","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,111,4,65,"LH74/PHN82","LH74/PHN82","LH74","PHN82",0.000812902318640955,"2021-05-20","2021-11-10",50,NA,69,242,133,0,2,10.1671070300017,17,656.4644692992
"130610","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,112,4,66,"W10004_0907/PHK76","W10004_0907/PHK76","W10004_0907","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",53,68,68,242,132,0,1,11.2454555839925,15.4,696.36721155072
"130611","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,113,4,67,"W10004_0965/PHK76","W10004_0965/PHK76","W10004_0965","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,66,67,242,136,1,2,11.5461127186616,16.1,725.97247193088
"130612","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,114,4,68,"W10004_0714/PHK76","W10004_0714/PHK76","W10004_0714","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,69,67,248,137,2,4,13.7398427513728,16,725.97247193088
"130613","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,115,4,69,"W10004_0859/PHK76","W10004_0859/PHK76","W10004_0859","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",68,67,67,253,133,1,2,11.6013482674108,14.8,723.39810146304
"130614","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,116,4,70,"W10004_0820/PHK76","W10004_0820/PHK76","W10004_0820","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,67,66,232,127,0,1,11.1826879149592,16,723.39810146304
"130615","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,117,4,71,"W10004_0856/PHK76","W10004_0856/PHK76","W10004_0856","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,66,66,229,117,0,2,11.2134440727855,15.6,734.98276856832
"130616","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,118,4,72,"W10004_0866/PHK76","W10004_0866/PHK76","W10004_0866","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",50,70,70,254,134,0,3,11.2416895238505,17.6,716.96217529344
"130617","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,119,4,73,"W10004_0204/PHK76","W10004_0204/PHK76","W10004_0204","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",53,68,67,237,120,0,4,12.3093675741056,17.3,720.8237309952
"130618","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,12,120,4,74,"W10004_0412/PHK76","W10004_0412/PHK76","W10004_0412","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",56,68,68,249,129,0,0,10.366080540837,16.1,749.14180614144
"130619","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,121,4,75,"W10004_0032/PHK76","W10004_0032/PHK76","W10004_0032","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",69,66,65,233,109,0,1,8.41149532714238,15.7,737.55713903616
"130620","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,122,4,76,"W10004_0045/PHK76","W10004_0045/PHK76","W10004_0045","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,68,256,143,0,3,12.4192109949137,17.8,740.131509504
"130621","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,123,4,77,"W10004_1057/PHK76","W10004_1057/PHK76","W10004_1057","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,67,67,233,115,0,2,10.3522716536497,16.3,741.41869473792
"130622","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,124,4,78,"W10004_0203/PHK76","W10004_0203/PHK76","W10004_0203","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,70,70,251,136,2,3,10.8092202842115,15.1,733.6955833344
"130623","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,125,4,79,"W10004_0149/PHK76","W10004_0149/PHK76","W10004_0149","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",58,68,68,243,128,0,2,10.9391493591103,17.5,709.23906388992
"130624","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,126,4,80,"F42/OH43","F42/OH43","F42","OH43",0.000812902318640955,"2021-05-20","2021-11-10",51,68,68,258,136,3,0,11.1538147872039,20.1,666.76195117056
"130625","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,127,4,81,"W10004_0988/PHK76","W10004_0988/PHK76","W10004_0988","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,68,68,256,138,0,2,10.6228003071829,16.3,741.41869473792
"130626","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,128,4,82,"W10004_0745/PHK76","W10004_0745/PHK76","W10004_0745","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,68,242,129,0,1,12.1618635518775,17,706.66469342208
"130627","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,129,4,83,"W10004_0801/PHK76","W10004_0801/PHK76","W10004_0801","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",58,69,68,242,125,1,2,11.894473281796,17.9,695.0800263168
"130628","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,13,130,4,84,"W10004_0276/PHK76","W10004_0276/PHK76","W10004_0276","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,69,69,243,118,0,1,11.2636582080121,17.6,736.26995380224
"130629","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,131,4,85,"W10004_0773/PHK76","W10004_0773/PHK76","W10004_0773","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,69,69,227,109,0,1,8.59414924402906,18.2,720.8237309952
"130630","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,132,4,86,"W10004_0121/PHK76","W10004_0121/PHK76","W10004_0121","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",62,70,70,242,114,0,0,9.2412839117616,16.2,746.5674356736
"130631","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,133,4,87,"W10004_0754/PHK76","W10004_0754/PHK76","W10004_0754","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,68,68,214,104,0,2,11.4689084857507,16.9,724.68528669696
"130632","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,134,4,88,"W10004_0673/PHK76","W10004_0673/PHK76","W10004_0673","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,67,67,234,119,0,1,13.216988068326,17.7,723.39810146304
"130633","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,135,4,89,"W10004_0628/PHK76","W10004_0628/PHK76","W10004_0628","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,69,247,121,0,5,9.22998573133562,16.8,718.24936052736
"130634","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,136,4,90,"W10004_0675/PHK76","W10004_0675/PHK76","W10004_0675","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,67,65,231,126,0,0,9.56955882080537,15.4,715.67499005952
"130635","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,137,4,91,"B73/TX779","B73/TX779","B73","TX779",0.000812902318640955,"2021-05-20","2021-11-10",51,81,81,290,169,0,2,14.0925970513395,21.8,664.18758070272
"130636","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,138,4,92,"W10004_1104/PHK76","W10004_1104/PHK76","W10004_1104","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",56,70,70,233,108,0,0,9.50428044501081,16.9,724.68528669696
"130637","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,139,4,93,"W10004_0046/PHK76","W10004_0046/PHK76","W10004_0046","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",58,69,69,242,123,0,0,10.0905304737811,15.9,704.09032295424
"130638","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,14,140,4,94,"W10004_0070/PHK76","W10004_0070/PHK76","W10004_0070","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,69,68,237,110,0,1,8.95255263420877,16,720.8237309952
"130639","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,141,4,95,"W10004_0146/PHK76","W10004_0146/PHK76","W10004_0146","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,67,238,111,0,1,10.721345547565,17.5,733.6955833344
"130640","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,142,4,96,"W10004_1143/PHK76","W10004_1143/PHK76","W10004_1143","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,69,238,123,0,3,10.7797194797659,18.5,709.23906388992
"130641","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,143,4,97,"W10004_0713/PHK76","W10004_0713/PHK76","W10004_0713","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,66,66,241,128,0,2,8.48995491343391,17,709.23906388992
"130642","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,144,4,98,"TX714/TX779","TX714/TX779","TX714","TX779",0.000812902318640955,"2021-05-20","2021-11-10",62,83,84,289,174,0,1,14.4403299377836,23,648.74135789568
"130643","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,145,4,99,"W10004_0144/PHK76","W10004_0144/PHK76","W10004_0144","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,66,66,234,119,0,1,9.48545014430085,19.3,734.98276856832
"130644","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,146,4,100,"W10004_0651/PHK76","W10004_0651/PHK76","W10004_0651","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",53,68,67,243,123,0,2,10.8945843140967,16.8,765.8752141824
"130645","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,147,4,101,"W10004_0026/PHK76","W10004_0026/PHK76","W10004_0026","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",55,68,68,238,118,0,1,8.26336362822397,17.4,728.54684239872
"130646","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,148,4,102,"W10004_0876/PHK76","W10004_0876/PHK76","W10004_0876","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,69,69,231,110,0,1,11.3923319295302,18.7,720.8237309952
"130647","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,149,4,103,"W10004_0362/PHK76","W10004_0362/PHK76","W10004_0362","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",66,68,68,228,110,0,0,9.25572047563925,17.5,716.96217529344
"130648","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,15,150,4,104,"W10004_0310/PHK76","W10004_0310/PHK76","W10004_0310","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",54,70,70,234,106,0,2,8.96196778456376,17.4,727.2596571648
"130649","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,151,5,104,"W10004_0256/PHK76","W10004_0256/PHK76","W10004_0256","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",53,69,69,226,107,0,1,10.5468514276527,17.5,1222.825972224
"130650","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,152,5,103,"W10004_0685/PHK76","W10004_0685/PHK76","W10004_0685","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",62,66,66,225,103,0,2,12.1819492059682,17.9,907.4655899136
"130651","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,153,5,102,"B14A/MO17","B14A/MO17","B14A","MO17",0.000812902318640955,"2021-05-20","2021-11-10",42,73,74,244,122,0,0,5.82107362614121,18.3,669.3363216384
"130652","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,154,5,101,"W10004_0290/PHK76","W10004_0290/PHK76","W10004_0290","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",51,69,69,242,111,0,5,7.14421608936158,17.6,736.26995380224
"130653","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,155,5,100,"W10004_0984/PHK76","W10004_0984/PHK76","W10004_0984","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,69,69,241,119,1,15,9.22810270126463,17.7,737.55713903616
"130654","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,156,5,99,"W10004_0292/PHK76","W10004_0292/PHK76","W10004_0292","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",66,68,67,226,105,1,2,11.1651129676299,18.4,740.131509504
"130655","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,157,5,98,"W10004_0098/PHK76","W10004_0098/PHK76","W10004_0098","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,69,69,241,137,0,2,10.6717590890288,17.8,738.84432427008
"130656","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,158,5,97,"W10004_0991/PHK76","W10004_0991/PHK76","W10004_0991","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,68,67,237,117,0,0,9.36493621975705,18.4,711.81343435776
"130657","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,159,5,96,"W10004_0168/PHK76","W10004_0168/PHK76","W10004_0168","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,69,69,235,122,0,1,12.3671138296162,18.5,733.6955833344
"130658","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,16,160,5,95,"W10004_0673/PHK76","W10004_0673/PHK76","W10004_0673","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,69,68,217,103,0,4,12.1191815369349,18.9,729.83402763264
"130659","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,161,5,94,"CG44/CGR01","CG44/CGR01","CG44","CGR01",0.000812902318640955,"2021-05-20","2021-11-10",53,64,64,233,105,0,0,10.5820013223113,16.1,722.11091622912
"130660","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,162,5,93,"W10004_0064/PHK76","W10004_0064/PHK76","W10004_0064","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,68,254,137,0,3,12.8491695277913,16.2,714.3878048256
"130661","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,163,5,92,"W10004_0034/PHK76","W10004_0034/PHK76","W10004_0034","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,71,71,242,135,0,0,11.1895923585529,17.5,710.52624912384
"130662","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,164,5,91,"W10004_0734/PHK76","W10004_0734/PHK76","W10004_0734","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,69,69,244,128,0,0,12.7870295354484,20.8,702.80313772032
"130663","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,165,5,90,"W10004_0192/PHK76","W10004_0192/PHK76","W10004_0192","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,69,69,230,103,0,0,10.1288187518914,17.8,688.6441001472
"130664","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,166,5,89,"B37/H95","B37/H95","B37","H95",0.000812902318640955,"2021-05-20","2021-11-10",55,72,73,254,127,2,1,10.2926423680681,19.2,686.06972967936
"130665","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,167,5,88,"W10004_0086/PHK76","W10004_0086/PHK76","W10004_0086","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",53,67,67,243,126,0,1,10.6366091943702,17.1,734.98276856832
"130666","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,168,5,87,"W10004_0819/PHK76","W10004_0819/PHK76","W10004_0819","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",62,67,67,235,116,0,0,12.680324498092,16.4,711.81343435776
"130667","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,169,5,86,"W10004_0309/PHK76","W10004_0309/PHK76","W10004_0309","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,69,69,249,129,0,0,10.6485350514865,16.1,719.53654576128
"130668","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,17,170,5,85,"W10004_0775/PHK76","W10004_0775/PHK76","W10004_0775","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,68,69,244,126,0,1,13.6199565035193,17.3,718.24936052736
"130669","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,171,5,84,"W10004_0254/PHK76","W10004_0254/PHK76","W10004_0254","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,69,69,252,129,2,2,12.2936756568473,17,746.5674356736
"130670","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,172,5,83,"W10004_0812/PHK76","W10004_0812/PHK76","W10004_0812","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,69,69,254,134,0,0,11.7965557181042,17.6,741.41869473792
"130671","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,173,5,82,"W10004_0620/PHK76","W10004_0620/PHK76","W10004_0620","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",58,69,67,247,130,0,3,11.4714191925121,16.8,718.24936052736
"130672","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,174,5,81,"W10004_0042/PHK76","W10004_0042/PHK76","W10004_0042","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",62,67,66,247,127,0,3,11.4237157640468,15.9,725.97247193088
"130673","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,175,5,80,"W10004_0928/PHK76","W10004_0928/PHK76","W10004_0928","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,67,67,254,132,1,2,12.3351023184092,17.6,729.83402763264
"130674","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,176,5,79,"W10004_0007/PHK76","W10004_0007/PHK76","W10004_0007","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,69,67,237,121,0,1,9.99386826346996,16.2,736.26995380224
"130675","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,177,5,78,"W10004_0106/PHK76","W10004_0106/PHK76","W10004_0106","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,67,65,247,123,0,0,9.47980105408785,14.7,697.65439678464
"130676","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,178,5,77,"W10004_0802/PHK76","W10004_0802/PHK76","W10004_0802","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,67,67,260,133,0,2,12.1788108225165,15.9,714.3878048256
"130677","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,179,5,76,"W10004_0833/PHK76","W10004_0833/PHK76","W10004_0833","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",62,69,68,262,144,2,12,10.7150687806617,16.7,711.81343435776
"130678","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,18,180,5,75,"W10004_0632/PHK76","W10004_0632/PHK76","W10004_0632","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,66,67,240,115,0,2,12.829711550391,16.9,695.0800263168
"130679","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,181,5,74,"W10004_0403/PHK76","W10004_0403/PHK76","W10004_0403","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,67,67,242,126,0,2,12.8855747758306,15.6,729.83402763264
"130680","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,182,5,73,"W10004_0877/PHK76","W10004_0877/PHK76","W10004_0877","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",59,67,67,245,115,0,4,10.1740114735953,16.9,715.67499005952
"130681","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,183,5,72,"W10004_0179/PHK76","W10004_0179/PHK76","W10004_0179","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,68,68,228,115,0,6,10.8707325998641,15.1,771.02395511808
"130682","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,184,5,71,"W10004_0682/PHK76","W10004_0682/PHK76","W10004_0682","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",62,68,68,231,118,1,1,12.3168996943896,15.6,723.39810146304
"130683","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,185,5,70,"W10004_0914/PHK76","W10004_0914/PHK76","W10004_0914","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,69,69,256,139,0,0,11.0213750055438,17.7,723.39810146304
"130684","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,186,5,69,"W10004_0076/PHK76","W10004_0076/PHK76","W10004_0076","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",65,69,69,256,136,0,5,11.9754435748488,18.2,716.96217529344
"130685","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,187,5,68,"W10004_0087/PHK76","W10004_0087/PHK76","W10004_0087","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",64,66,66,231,120,0,4,10.330302969488,16.7,734.98276856832
"130686","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,188,5,67,"W10004_0394/PHK76","W10004_0394/PHK76","W10004_0394","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",61,67,67,234,119,0,2,11.3232874935937,15.9,713.10061959168
"130687","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,189,5,66,"W10004_0097/PHK76","W10004_0097/PHK76","W10004_0097","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,67,66,241,124,0,2,11.0847703512674,14.4,698.94158201856
"130688","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,19,190,5,65,"B14A/OH43","B14A/OH43","B14A","OH43",0.000812902318640955,"2021-05-20","2021-11-10",56,71,71,266,143,0,6,13.4887720752399,17.2,625.57202368512
"130689","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,20,191,5,64,"W10004_0624/PHK76","W10004_0624/PHK76","W10004_0624","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",63,66,66,241,129,0,3,13.1240919181569,14,696.36721155072
"130690","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,20,192,5,63,"W10004_0612/PHK76","W10004_0612/PHK76","W10004_0612","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,69,68,252,135,0,1,15.7534295739586,14.8,713.10061959168
"130691","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,20,193,5,62,"W10004_0807/PHK76","W10004_0807/PHK76","W10004_0807","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",57,68,68,242,129,0,1,9.16596270892173,15,675.772247808
"130692","NYH3_2021",2021,"NYH3","G2F_2020_21_PHK76",1,20,194,5,61,"W10004_0806/PHK76","W10004_0806/PHK76","W10004_0806","PHK76",0.000812902318640955,"2021-05-20","2021-11-10",60,NA,69,260,131,0,0,11.8856858081313,15.1,715.67499005952
